	color	D0	D1	D2
HSPC_520	#40bdbd	0.019918372945692656	-0.036966670281429886	0.013587606073421651
HSPC_745	#7c5246	0.015469511393708996	0.003940939666864496	-0.022532027390720306
Prog_032	#286ee1	-0.05463318205518117	-0.01433478964072989	-0.022437544765672047
Prog_457	#286ee1	-0.05082007975532676	-0.011884418391403072	-0.016028666304975587
Prog_076	#286ee1	-0.05367243866904419	-0.013910360844773659	-0.02092231771300168
HSPC_649	#eea113	0.019864081674180512	-0.01984385703119832	-0.014797130772971987
LT-HSC_107	#40bdbd	0.0046553535203582375	-0.01642547297083989	0.019792577084753
Prog_269	#286ee1	-0.03129696476898209	8.666106745569254e-05	0.02125586247201335
HSPC_067	#7c5246	0.016988418331187964	-0.002482017118759722	-0.022031707712962673
HSPC_176	#7c5246	0.017316610141909453	0.0007810252917387055	-0.02977884434132686
HSPC_819	#40bdbd	0.01143967416722831	-0.019003004939555854	0.019656482635567345
HSPC_478	#40bdbd	0.018033450443661378	-0.01972006124545926	-0.0037561150126841866
LT-HSC_120	#40bdbd	0.019404406456837484	-0.03938788300156293	0.013881518640684282
HSPC_368	#10b460	0.015819016801391885	0.006654790177914434	-0.024324751535013168
HSPC_087	#40bdbd	0.018243201918729697	-0.04307984146206904	0.0304332998718473
HSPC_218	#eea113	0.01660255642091122	-0.02003363079473284	0.003174051762994333
Prog_792	#d84f40	0.005411268388011481	0.04371630964570564	-0.0019080422865889977
Prog_791	#10b460	0.004352421065760092	0.045417991811745356	0.008850330863807605
HSPC_566	#7c5246	0.01859297519534911	-0.004360407402283837	-0.03715223707749537
Prog_189	#d84f40	-0.009022039289924833	0.008829241549306182	0.06692263039188735
Prog_077	#10b460	-0.026326529064788905	0.0029342398265677716	0.029890742278754955
Prog_556	#286ee1	-0.02622002203406308	0.0029000467120508335	0.03613464858361212
HSPC_776	#eea113	0.01482568785048759	-0.015550257997179722	0.004326635990584636
Prog_527	#d84f40	0.009867833517516685	0.027250315508984	-0.007899835278477388
HSPC_269	#7c5246	0.015892931679956562	-0.0107351167501764	0.0008382001253945098
Prog_010	#d84f40	0.00901678458443581	0.01679484543500697	0.0012905679401156358
Prog_056	#286ee1	-0.026878348615018983	0.002710924804861851	0.030165681282655857
LT-HSC_021	#40bdbd	0.010380543379099758	-0.019107352509366383	0.03645465819684181
HSPC_598	#eea113	0.01785505008739433	-0.0442870695906508	0.03244725957120498
HSPC_635	#eea113	0.01724099401086058	-0.016041624329980315	-0.0019052440045207058
Prog_196	#286ee1	-0.058733527310025326	-0.017342760667397948	-0.03092708647995278
LT-HSC_091	#40bdbd	-0.05102209257228765	-0.01183667350431598	-0.015811849455782775
HSPC_139	#eea113	0.014374379951941284	-0.019086249547799534	0.013399189612310587
HSPC_049	#7c5246	0.015695979107644475	0.0008726407775916209	-0.02076619231105916
HSPC_833	#eea113	0.01192415386083731	0.015225846139236738	-0.010065934520268278
Prog_190	#d84f40	0.00641945633391326	0.05061335211106776	0.0007240855675350426
HSPC_018	#eea113	0.015396128735589792	-0.004448065035228866	-0.008351205161751543
LT-HSC_093	#40bdbd	0.01348605727326164	-0.03379993519474972	0.03497965625566848
Prog_697	#286ee1	-0.049050039259396286	-0.010804826108330442	-0.0121818106296811
HSPC_532	#eea113	0.011607049254006225	-0.014226165887900568	0.021079411275644527
HSPC_834	#40bdbd	0.018266208722551993	-0.0375026471609174	0.017560764599513553
Prog_599	#d84f40	-0.016197425213813444	0.008781534717755087	0.033337801773017546
LT-HSC_187	#40bdbd	0.01898050131600275	-0.03335071139266623	0.010869541932487447
Prog_218	#286ee1	-0.01259808008256056	0.008897499839764345	0.035371142241582935
LT-HSC_184	#40bdbd	0.02097582981327485	-0.0417488516295831	0.012984875333693848
Prog_537	#d84f40	0.012976952273345402	0.013359763781192191	-0.018671792721288584
Prog_299	#286ee1	-0.04690186094463478	-0.009042574001431356	-0.008818051105378916
HSPC_568	#7c5246	0.01776016575811859	-0.004912293720550874	-0.02755244099964736
Prog_247	#286ee1	-0.029338033723524014	0.0014788440261170157	0.033972708197870356
Prog_799	#d84f40	-0.00806462975408094	0.011717526550064864	0.04453286218948847
Prog_473	#286ee1	-0.0172536413245828	0.007501022396147871	0.03334915449282509
HSPC_486	#eea113	0.02136334936520945	-0.026098176302929387	-0.014729666536045776
HSPC_173	#7c5246	0.014732886222867975	0.015345122027680545	-0.03297328534492179
HSPC_060	#eea113	0.018542417882816922	-0.03370737970194954	0.01691920099886921
Prog_536	#286ee1	-0.0482930715711751	-0.009914283918426955	-0.007593448126397059
HSPC_215	#eea113	0.005804655969324456	0.04720484573880172	0.004955298822799589
Prog_499	#d84f40	-0.00471787872212657	0.016365224170909812	0.03946797476007255
Prog_116	#d84f40	0.01088916939608657	0.0027836811269260236	-0.0008413495245510225
LT-HSC_117	#40bdbd	0.02038495615855089	-0.044564797222211926	0.022663122925375943
HSPC_338	#40bdbd	-0.05931414782288482	-0.01754318537161484	-0.03118358281663358
LT-HSC_024	#40bdbd	-0.055463068996380385	-0.01517024916178077	-0.024931188423029046
Prog_743	#d84f40	0.007065347046036512	0.039600387668996685	-0.002175867992710464
Prog_726	#286ee1	-0.0001303633813308138	0.009648453955363515	0.042683115458427234
Prog_845	#10b460	0.00651175885488436	0.04936379223820425	0.0012099774717179365
Prog_405	#286ee1	-0.028782152375002045	0.002050521550307948	0.03684745446370847
HSPC_073	#7c5246	0.01545324566310805	0.0010356753155035796	-0.02096103413613927
Prog_127	#d84f40	0.012240293417654128	0.02246511459414102	-0.026397018292181832
Prog_568	#286ee1	-0.02363857663544138	0.0048040055188429635	0.04379513020960912
HSPC_613	#40bdbd	0.014663990780127416	-0.01906046950870708	0.010669493055120178
HSPC_318	#7c5246	0.014586567495426594	0.0079874125783561	-0.02347301808628012
HSPC_407	#7c5246	0.013490424751122804	0.01996750119203027	-0.026719461789624144
LT-HSC_204	#40bdbd	0.018805717700295505	-0.006183743017208568	-0.028956918358855464
LT-HSC_113	#40bdbd	0.02514936927395954	-0.06178731323988166	0.022560807266186554
HSPC_396	#40bdbd	0.020846326039868954	-0.01653108463749463	-0.031422141945744976
Prog_332	#d84f40	-0.004915699923749373	0.011940645117771577	0.030939491513741844
Prog_364	#286ee1	-0.031627285615355175	0.0010907162360631866	0.03504067264905035
Prog_821	#286ee1	-0.04805609346242379	-0.009934982778084741	-0.008961284842045687
Prog_282	#286ee1	-0.0463335789377128	-0.008170622513991286	-0.0028650218038052296
Prog_553	#286ee1	-0.015102000963975983	0.006948721862584215	0.045231626742315255
HSPC_714	#40bdbd	0.018659564339827413	-0.032489024455703716	0.010693569254986138
Prog_258	#10b460	0.005077615278543835	0.042033937101882635	0.009704824135075237
LT-HSC_012	#40bdbd	0.019254211255931856	-0.03873600544447357	0.016193503812936508
Prog_449	#d84f40	-0.056019455619592956	-0.01536278832190654	-0.024780855099650022
Prog_487	#10b460	0.006501889939995902	0.06145988269692247	0.005515742588764454
HSPC_626	#eea113	0.021491457762966418	-0.026860578490492823	-0.016141371879154116
Prog_008	#286ee1	-0.06304200676388912	-0.020368160104777655	-0.040434327569408
HSPC_744	#40bdbd	0.018254748095300796	-0.023701533514213658	0.0016701952587670518
Prog_314	#286ee1	0.0028735243094507043	0.004436971307361736	0.03690330665804259
HSPC_057	#40bdbd	0.019658562520699592	-0.042092151823138114	0.01992809948193571
HSPC_393	#eea113	-0.026094921540027488	0.003109492988622155	0.04206426592982643
HSPC_835	#40bdbd	0.015667548180864747	-0.021977050066775927	0.009963478109147864
HSPC_707	#7c5246	0.013795448123210614	0.01028590445102652	-0.019649414443426345
Prog_110	#286ee1	-0.06186185430346407	-0.01949167218826363	-0.037963188346671325
HSPC_678	#eea113	0.019410244464106923	-0.023832273273157376	-0.008090237860472364
Prog_705	#d84f40	0.01128801639186768	0.03442576685260428	-0.019353111019393174
HSPC_641	#40bdbd	0.017603693792743152	-0.04016759171104613	0.02534353545411461
HSPC_462	#40bdbd	0.022527792403110418	-0.0370758708562368	-0.006408184741871514
LT-HSC_064	#40bdbd	-0.058904018168797756	-0.01730380715604774	-0.03191106774452141
Prog_355	#d84f40	-0.00703622369598453	0.011849259744548384	0.035903473760033264
HSPC_098	#7c5246	0.010126348319308068	0.027055050611384177	-0.017208890924611305
HSPC_155	#eea113	0.016643168131192432	-0.009185047690269533	-0.011080317924249253
Prog_445	#d84f40	0.010490193401729624	0.007979083435076374	0.006998209594082087
Prog_615	#286ee1	-0.0541743557657373	-0.014121978964605045	-0.021829941723928402
Prog_430	#286ee1	-0.054868287560659104	-0.014301475598760223	-0.02151800076921955
Prog_363	#286ee1	-0.06600646069336388	-0.0220251278499771	-0.04422673347069148
HSPC_372	#eea113	0.014901180781860972	0.001514777191842771	-0.013560166790486274
HSPC_440	#eea113	0.01481187156617791	-0.014258932648753192	-0.000605167477698931
HSPC_709	#7c5246	0.001250474937962768	0.01990532747122139	-0.004734529054466096
Prog_107	#286ee1	-0.05781711102751118	-0.016661125795883667	-0.02887939436252903
LT-HSC_194	#40bdbd	0.022875163465636266	-0.04934617582077293	0.01631206073994959
Prog_370	#286ee1	-0.0255368260962955	0.0031992007961937096	0.03581353283905813
LT-HSC_166	#40bdbd	0.015302364663059452	-0.026737765295752048	0.023119696322821244
HSPC_639	#40bdbd	0.020738185294380103	-0.04173556308614421	0.011757091462529312
Prog_494	#d84f40	0.004873701502808241	0.03900340093919092	0.009846485608822505
HSPC_780	#eea113	0.01553401313892262	0.006151974253451928	-0.0264438659751762
Prog_239	#286ee1	-0.060242263959400265	-0.01821649610681038	-0.03316902479866618
HSPC_724	#40bdbd	0.023795699573068114	-0.056076039248816274	0.021736131436985134
HSPC_537	#eea113	0.01935787298899511	-0.016204361985425072	-0.01735489169582173
HSPC_295	#7c5246	0.00966434964372924	0.01909683454513096	-0.007726994477245249
Prog_694	#286ee1	-0.021933658108615712	0.004783562113815194	0.035206749976105886
Prog_002	#286ee1	-0.03502411157128467	-0.0020868718458090124	0.022648271423382802
Prog_419	#d84f40	-0.057198728016870204	-0.016291877305746556	-0.027937491375495588
Prog_809	#d84f40	0.006235976019676013	0.03426297717507285	0.004228896188314698
Prog_267	#d84f40	0.005520471635748786	0.03277466924179861	0.008795932447992828
HSPC_791	#eea113	0.01427529548248706	0.01379739738295642	-0.026853195708790092
HSPC_133	#eea113	0.010882108977187447	0.009941503995401571	0.0011810313665308468
Prog_352	#286ee1	-0.05945739434249718	-0.017651197088241425	-0.030883198592212655
HSPC_179	#7c5246	0.014951826014436835	0.020414400426232375	-0.03763333213018931
HSPC_662	#7c5246	0.018790094447221548	-0.02737340210026481	0.0038683002418067537
Prog_759	#d84f40	-0.00026294526490632485	0.014614914819044904	0.03362871005269201
LT-HSC_159	#40bdbd	-0.053810805180126875	-0.01365553192734215	-0.02081260265389611
HSPC_497	#eea113	0.017123674421955143	0.004046506670087071	-0.032458738998376764
LT-HSC_088	#40bdbd	0.0033857141620943693	0.013712489053315964	0.0016068858541991393
Prog_375	#286ee1	-0.06530947119980347	-0.021953563667938353	-0.044386287234080814
HSPC_148	#eea113	0.00956522947226018	0.02311401701819562	-0.00683972711332919
HSPC_333	#7c5246	0.012352766223362247	0.02612726231345351	-0.02364556527029131
HSPC_623	#eea113	0.014734413561820132	-0.009915894284534566	0.005391601171087593
HSPC_083	#40bdbd	0.014949413820902195	-0.02458718422879688	0.0149816470579228
HSPC_135	#eea113	0.019862678381330597	-0.041897049268140064	0.023241906747665957
HSPC_109	#eea113	0.004481912479979873	0.009226399161728311	0.014082439328803018
Prog_833	#d84f40	0.015647600578914393	0.0023344630001134025	-0.021907529287111864
Prog_100	#286ee1	-0.05626139006663602	-0.015581682207056795	-0.026407055440448617
Prog_401	#286ee1	-0.02685271872412793	0.002831963876737162	0.04096204305991119
HSPC_352	#7c5246	0.014060550321795207	0.01587022520496524	-0.032033369632892515
HSPC_696	#eea113	0.014360424566857065	-0.004279613536589481	-0.003981625928202079
HSPC_101	#7c5246	0.010777435139833272	0.0324109907725533	-0.02031574002801294
Prog_677	#286ee1	-0.05791805307342111	-0.016646583225949106	-0.029585513178281078
Prog_645	#d84f40	0.007274529671562086	0.03857928420475519	0.0007257082920979051
HSPC_431	#eea113	0.0186800203568838	-0.03167786172113657	0.00948315168270897
Prog_091	#286ee1	-0.0616693889673188	-0.019377853270125645	-0.0369921584023584
HSPC_349	#eea113	0.0036530546502625645	-0.012187085633114773	0.018604868056739807
HSPC_734	#eea113	0.013200626881241474	0.012509229027144648	-0.016770289046268223
HSPC_548	#7c5246	0.021302172766384055	-0.019869494225925526	-0.02800471379972165
Prog_376	#286ee1	-0.059718312391848154	-0.01751247673028788	-0.030059320141839103
HSPC_285	#7c5246	0.008367262345918315	0.03047696770858651	-0.005337863972540768
Prog_078	#286ee1	-0.058107804974072544	-0.016895084524440898	-0.02990906093811735
Prog_502	#286ee1	-0.05392261759988156	-0.01416708839202872	-0.022965565373224382
LT-HSC_161	#40bdbd	0.0204456641727739	-0.040782175763501495	0.011155588031188032
HSPC_466	#7c5246	0.02028984938986043	-0.015759392341302723	-0.0253603933552992
Prog_824	#d84f40	0.0028062088584606586	0.03129929723098954	0.015087235335326993
HSPC_199	#eea113	0.02174628865081792	-0.035264676537516484	0.0001934305311148076
HSPC_562	#7c5246	0.01799824043658941	-0.021302173796032522	-8.047685291096875e-05
Prog_035	#286ee1	-0.05656448048170856	-0.015563025461869492	-0.024911394605838456
HSPC_814	#eea113	0.01084115736188463	0.0034239396693730197	0.0033427409773498042
Prog_547	#286ee1	-0.010784764798751182	0.00994604938230282	0.04855928707617935
Prog_214	#d84f40	0.006521161952204186	0.05201245307586871	0.002622411146097778
Prog_732	#10b460	0.006353639162742162	0.024103985276835785	0.004124083354967058
Prog_795	#d84f40	0.001461436723402188	0.024100571903740466	0.024252387310242773
Prog_567	#d84f40	0.009814430862295559	0.02874708493173218	0.001582803593522964
Prog_596	#d84f40	0.00448710106187498	0.03788198500444509	0.010425257058232607
HSPC_606	#eea113	0.017542536759226006	-0.020877100629760892	0.00013942280646410225
HSPC_141	#eea113	0.014960126670722851	-0.009405998879506541	-0.00647730157538393
LT-HSC_122	#40bdbd	0.02282408952314575	-0.012435941667450677	-0.05665734845950056
LT-HSC_057	#40bdbd	0.020808049265947766	-0.04950860337273082	0.028046059424923046
HSPC_229	#40bdbd	0.014943813863269506	-0.02227663672533199	0.012401001603101949
Prog_123	#10b460	0.004589362076480136	0.05186741714774066	0.012881306482610676
Prog_650	#10b460	0.004612120758888312	0.03196564524020547	0.014015273375404607
LT-HSC_075	#40bdbd	0.023559028808114328	-0.05226663767840511	0.02051648464470455
Prog_803	#286ee1	-0.013747621169947469	0.005808368638712182	0.03356589109803333
HSPC_235	#7c5246	0.009594236622497036	0.01544459095489511	-0.01361873793847949
Prog_200	#286ee1	-0.01535769497593838	0.007569821687731504	0.037498815341120255
HSPC_812	#eea113	0.010557339224487781	-0.01715398122504231	0.028013599165803572
LT-HSC_156	#40bdbd	0.020763395577641276	-0.04099402643447202	0.0082480480463408
Prog_417	#286ee1	-0.047961706966674636	-0.009801106767360644	-0.007826359015039646
LT-HSC_128	#40bdbd	0.022167296759408754	-0.034605431146399634	-0.005447711257482857
Prog_498	#d84f40	0.006840084824125213	0.04116643574786417	-0.00011129308190126891
Prog_628	#10b460	0.005368660159492414	0.043320451999785486	0.009378946391410249
Prog_136	#d84f40	0.003923109277082823	0.0484852721690919	0.013033510977923142
HSPC_483	#eea113	0.01882271781330473	-0.02423168583541414	-0.0010873586090200055
Prog_350	#286ee1	-0.05713733229281797	-0.015879088827590863	-0.02589518321357019
Prog_625	#d84f40	0.006048511609747799	0.048407335394376666	0.00407747483519854
Prog_303	#d84f40	0.004000716697451202	0.023004020713876135	0.006781307542861825
HSPC_392	#7c5246	0.015097224662479859	0.004196118425551229	-0.019246967173961266
HSPC_730	#eea113	0.017048950111162763	-0.0038655295848834363	-0.021422892497070127
HSPC_732	#eea113	0.020532392681623584	-0.038767801673217785	0.009640983551898623
HSPC_240	#eea113	0.016294297508118623	-0.010696625868050817	-0.01094281898677636
HSPC_509	#40bdbd	0.015889086018263582	-0.012351904236103871	-0.004167117981324126
Prog_227	#d84f40	-0.011117800770032552	0.010113959284004869	0.041723727204631064
Prog_820	#286ee1	-0.009111362230558296	0.011564459550330614	0.021921378487027764
Prog_450	#10b460	-0.004874193045133212	0.005299231953947504	0.04961872628142091
HSPC_110	#eea113	0.0010910422543846641	0.0022942509088392325	0.04771509787559181
Prog_047	#10b460	0.003457799362163224	0.045077420016612274	0.012899441705370522
HSPC_298	#eea113	0.01689038178484711	-0.014076785606499453	-0.009008884753393226
LT-HSC_191	#40bdbd	0.01813333125323532	-0.031376494043463106	0.00915046582719813
Prog_584	#10b460	0.004368354564860097	0.05261824333233124	0.013292622713360805
LT-HSC_062	#40bdbd	0.015454326314723602	-0.020572160424591864	0.004848108416816731
HSPC_789	#eea113	0.020965289480519143	-0.032404966422719325	0.004508330029125733
HSPC_360	#40bdbd	0.014194612004214686	0.015340440896176791	-0.03254092145932004
Prog_715	#d84f40	0.00021188319484112842	0.013488662453612153	0.03939803190395564
Prog_593	#d84f40	-0.01784948586209772	0.0065512782290709105	0.05922655938162775
Prog_182	#10b460	0.0016461628038234727	0.023721109961239738	0.018340419372025865
HSPC_096	#7c5246	0.007783759881608393	0.02271956667685917	-0.020243156599699424
Prog_098	#286ee1	-0.0544828404736063	-0.014325802888621716	-0.022116829874516977
HSPC_667	#eea113	0.021126901441537824	-0.03325578122742343	-0.000586326371402482
Prog_500	#d84f40	0.0071703616660911485	0.05318461056006876	-0.0010563295720448992
Prog_704	#10b460	0.010976959662593249	0.018681720781621627	-0.010596718455455182
HSPC_321	#eea113	0.01759903528750116	-0.021432062975072507	0.004167735236389211
HSPC_604	#eea113	0.020774440640702826	-0.029319296493547836	-0.00649033887916768
Prog_312	#10b460	-0.05349327491820719	-0.01391889971176336	-0.022297568487180446
Prog_168	#286ee1	-0.018317965542205474	0.007414047624891492	0.03035190277125397
HSPC_761	#eea113	0.020933736562587877	-0.03380349471996417	0.0013214029655020014
HSPC_223	#40bdbd	0.009241882171385414	-0.00868579949427549	0.021075810304084196
HSPC_477	#7c5246	0.01994166238322153	-0.020014104643484753	-0.021455264728964456
HSPC_804	#40bdbd	0.01917348950132335	-0.03721854370350823	0.017369268292223034
Prog_762	#d84f40	0.016453020226673283	0.01015881705256971	-0.03534305210760889
HSPC_750	#eea113	0.01797115920490237	-0.010675771007138492	-0.0154881734155695
HSPC_601	#7c5246	0.013700030871976542	0.010878481147016176	-0.02332291431592681
Prog_087	#10b460	0.00399630021440513	0.045942440012197355	0.011992170593541844
HSPC_104	#eea113	0.020971997669604076	-0.01823256286255487	-0.025706248313877845
HSPC_099	#eea113	0.01743228594674588	-0.019126596552395788	-0.003812344764083266
HSPC_192	#7c5246	0.01776567754495654	0.005094777482715834	-0.04444228081235398
HSPC_825	#eea113	0.01754747106972929	-0.00556630373220085	-0.021323689010460514
HSPC_219	#eea113	0.017409457657606018	-0.022578069651475387	0.003598002065266795
HSPC_026	#7c5246	0.013031742488694292	0.02553188913170118	-0.026539285270590546
LT-HSC_111	#40bdbd	0.022238756466764008	-0.04429005943712557	0.011695220839946417
Prog_676	#d84f40	-0.0029863845207618	0.0058641504829519495	0.04118299556657033
Prog_053	#286ee1	-0.05406103267332193	-0.014202694186332038	-0.022258310555936307
HSPC_690	#eea113	0.012926609916607563	-0.003801106091972554	0.0013345831313217585
HSPC_680	#7c5246	0.016884867472476854	0.0005074042135130748	-0.025735486023765002
Prog_640	#286ee1	-0.052059956871389576	-0.012987391312275753	-0.01794515373773465
LT-HSC_041	#40bdbd	0.017184674429783796	-0.03181170360305088	0.020317318367229564
Prog_721	#286ee1	-0.04681888470999084	-0.00931885738176215	-0.008483324136956084
Prog_846	#10b460	0.0048704537640189985	0.04465474490880709	0.006121675503107014
Prog_729	#286ee1	0.0029701617624107697	0.010782169625941024	0.015127781459672293
Prog_718	#286ee1	-0.021785465797301423	0.004731845043079598	0.03976080244464479
HSPC_576	#eea113	0.01867431147240015	-0.030046419616961365	0.00882892189472833
HSPC_365	#40bdbd	0.015684030164581603	-0.0238393383352223	0.01186827737225573
LT-HSC_089	#40bdbd	0.015506109587849096	-0.02606788941832633	0.017738038423513836
HSPC_069	#eea113	0.018970653646968594	-0.03620119268817219	0.01700904174937564
HSPC_801	#7c5246	0.020005155771485057	-0.01245024440503563	-0.034715798338804026
HSPC_308	#eea113	0.009317003364912112	0.009166170465545926	-0.0030097456568689185
LT-HSC_002	#40bdbd	0.018129578618908862	-0.019984846763017913	-0.0023511038971955472
HSPC_246	#7c5246	0.01760004342773072	-0.0076321006158127066	-0.020643927158057185
HSPC_760	#40bdbd	0.018799162832284902	-0.030109300813456825	0.00920662756178247
Prog_590	#d84f40	0.00978237988302478	0.03174380070453345	-0.008236052414795185
Prog_224	#10b460	0.002847870103074533	0.029461391096415976	0.019689862792275522
Prog_386	#286ee1	-0.06450747984862397	-0.02121657256690463	-0.041880144265417016
LT-HSC_207	#40bdbd	0.019717012065681987	-0.03946830792772838	0.01709294680046776
Prog_774	#d84f40	-0.004025017738641752	0.011604530056403863	0.030192282031549812
Prog_222	#d84f40	-0.00870119125399086	0.008904246125061502	0.043083230538245726
Prog_377	#286ee1	-0.05527674159096467	-0.01471584222438284	-0.02181995772655087
Prog_475	#d84f40	0.004918674533542845	0.04614840828010039	0.00918427711900153
HSPC_164	#eea113	0.013669935498300258	0.006963677727608744	-0.015387610816863361
Prog_064	#286ee1	-0.05573157801098877	-0.015291047466011924	-0.025312168567948184
Prog_318	#286ee1	-0.033283794221398814	-0.0008152148303146793	0.01995963966102128
HSPC_142	#7c5246	0.014334750095327791	0.0050943484045959065	-0.013316869696664672
LT-HSC_177	#40bdbd	0.015799608088631314	-0.041112663788964436	0.02562836346141835
HSPC_413	#eea113	0.018558433388350504	0.003778107716028027	-0.04588226440537356
HSPC_386	#40bdbd	0.019902519912887454	-0.04943628514899126	0.03006664334845828
Prog_554	#10b460	0.0194902557482143	-0.013740056953810297	-0.02397718572305687
Prog_666	#10b460	0.018318801093619795	-0.01643027844297231	-0.012253447804443313
Prog_413	#d84f40	0.011005265049511728	0.023389685850066847	-0.009931328719802485
Prog_434	#286ee1	-0.050830934189602675	-0.01135936001815361	-0.010245868539984713
HSPC_640	#eea113	0.02055805954012281	-0.04210950733946559	0.019426154363960238
Prog_029	#286ee1	-0.05605554152127975	-0.015461584260188652	-0.026727147287867816
Prog_751	#286ee1	-0.03184380246718253	-0.00020319853672351364	0.019962770885188726
HSPC_198	#eea113	0.01648343509318652	-0.02223290757992493	0.006603341161533006
LT-HSC_188	#40bdbd	0.02082659395857536	-0.0434563538073831	0.018437365782905463
HSPC_584	#7c5246	0.017639698227380193	-0.0053503594000371265	-0.024398196436603056
HSPC_526	#7c5246	0.019352710010950232	-0.021324962531434313	-0.0014500612550412326
Prog_236	#d84f40	0.01091423460576799	0.030433493303993513	-0.01847667684673539
HSPC_521	#40bdbd	0.02109651952722305	-0.03487412030401262	0.002711203099449746
Prog_161	#d84f40	-0.013492519399616081	0.009199656513022906	0.040407597367413145
HSPC_056	#7c5246	0.016473945058193013	0.0038316192427209636	-0.029590933686793244
Prog_511	#286ee1	-0.007774705371028387	0.007390404253315414	0.0439945572976229
Prog_024	#286ee1	-0.029688946771190244	0.0009173153845047706	0.03375450962428929
HSPC_528	#7c5246	0.015146641708361554	0.011423748308514494	-0.027380375739780246
Prog_687	#10b460	0.007707852214037906	0.04286540612970988	-0.0029811870802080986
Prog_800	#d84f40	0.0024036849658691205	0.03972530227169112	0.014770066778220587
HSPC_345	#7c5246	-0.0009541620124531797	0.028160336041956145	0.026392742577634045
Prog_710	#d84f40	-0.013579456833125393	0.01039638036726394	0.050381482851387493
Prog_531	#d84f40	0.009649875922934821	0.033165900419864995	-0.012224482912972416
HSPC_317	#eea113	0.015195270612536615	-0.005232380499732182	-0.012895627292467135
HSPC_510	#7c5246	0.015622304618790543	-0.022762668053929312	0.012178040951873848
Prog_287	#d84f40	0.005932163661704534	0.0446822682594729	0.0027663223545199567
HSPC_131	#eea113	0.013317913048557251	0.015952344697293182	-0.01933802868955165
HSPC_669	#40bdbd	0.023960308040165544	-0.04382720018685596	-0.0008117941535953294
Prog_699	#d84f40	0.0077928116587268285	0.045421794726964664	-0.0016153120585067453
HSPC_459	#7c5246	0.02104015849685502	-0.01083260819827092	-0.04712645506720043
HSPC_324	#eea113	0.01831163012592339	-0.01875122344966137	-0.006796568202716598
LT-HSC_044	#40bdbd	-0.014293540892550536	0.004378832177927422	0.02044008366250034
HSPC_842	#7c5246	0.014836344659299908	-0.0008175871105917608	-0.01569141306786605
Prog_387	#d84f40	0.00021314485976845887	0.016527991393422564	0.04508521347180516
LT-HSC_149	#40bdbd	0.020295512792121946	-0.03598169234622571	0.007859684986123206
Prog_343	#286ee1	-0.026399872360634527	0.003400634683756913	0.05268959904050164
HSPC_017	#40bdbd	0.02144957599757548	-0.04037348739508406	0.011206315455527888
HSPC_523	#eea113	0.024519560964446747	-0.04308630214804004	-0.003298967048397817
Prog_233	#286ee1	-0.020271686280455184	0.0037760799991132647	0.05026179559079717
LT-HSC_082	#40bdbd	0.019951194484949322	-6.21197601939575e-05	-0.05195351690433357
HSPC_303	#7c5246	0.01303240292772445	0.011605026715947517	-0.018138515862338528
Prog_533	#286ee1	-0.015341804891762772	0.004341497289603521	0.030829468592852908
Prog_476	#d84f40	0.011368131154538616	0.02463121380044405	-0.014952547078586436
Prog_145	#d84f40	-0.008639979986394104	0.013860120481437978	0.0319156302151477
Prog_112	#286ee1	-0.047617944869505116	-0.009491068003492547	-0.00948471095415183
Prog_557	#286ee1	-0.014136727877226005	0.0065273610499937944	0.04404710147625546
HSPC_725	#7c5246	0.015679681439747215	-0.019402866778658705	0.0032005371707460525
HSPC_063	#7c5246	0.0044009325821889	0.04665717007189531	0.010077796276996221
HSPC_024	#eea113	0.02255417207642045	-0.02596344958533034	-0.024236699541836444
LT-HSC_078	#40bdbd	0.02194065768146955	-0.039952498756199606	0.005403336749606282
HSPC_832	#eea113	0.019409252829087776	-0.0014919279343503797	-0.04462233226412337
HSPC_076	#eea113	0.01578514724131122	-0.006454467095049092	-0.009205618466953374
Prog_832	#10b460	0.003759695998060852	0.044750493026606164	0.011340716822346223
HSPC_432	#eea113	0.01861616895727821	-0.02623454379762647	-9.116812161876452e-05
LT-HSC_164	#40bdbd	0.024285032365809606	-0.057773782353531075	0.02137929984164888
Prog_819	#286ee1	-0.049131966917268385	-0.01047264284453091	-0.009623146576273691
HSPC_488	#eea113	0.01822848465290841	-0.014939621883316542	-0.011813011555357224
LT-HSC_144	#40bdbd	0.01768482542645203	-0.005663123579847246	-0.021075627445215128
HSPC_168	#eea113	0.007161284343345661	0.013554657911717385	0.011296994159748473
Prog_195	#d84f40	0.008177673186042969	0.01876830338929573	0.002830780322214478
HSPC_151	#7c5246	0.011386645509401544	0.013787657033183147	-0.006970097890474066
HSPC_751	#40bdbd	0.01769302479817143	-0.028641104429483734	0.010847319061753739
HSPC_689	#eea113	0.01541712622037986	-0.0064510449751070086	-0.008812374786275395
Prog_124	#d84f40	0.0034434088908608163	0.03739226585684971	0.012900482226244394
Prog_635	#d84f40	0.0007342710686764307	0.010098275648733498	0.04304587230435132
Prog_848	#10b460	-0.0032204838106575416	0.013470061491058092	0.033044652313527594
Prog_462	#286ee1	-0.02794477051666399	0.0031301280392163275	0.02854468834464195
HSPC_555	#7c5246	0.019462914190004746	-0.01304521604549772	-0.02175734632182132
Prog_276	#286ee1	-0.04919945391638737	-0.010646492175984361	-0.010328409660848324
HSPC_090	#eea113	0.012228296468808573	0.030162847178291135	-0.023769352595724866
